#
# normalized intensity time variation of all 1681 pixels for:
# fieldID  = ff4174be
# filterID = 13
# datapath = ../d/sentinel/
#
# x  y  i[month#1]  i[month#2]   i[month#3]   ...   i[month#12]
00   38   0.5819   0.7164   0.5398   0.5498   0.4023   0.3868   0.4550   0.5910   0.8058   0.5525   0.4999   0.4473
00   39   0.5819   0.7164   0.5398   0.5498   0.4023   0.3868   0.4550   0.5910   0.8058   0.5525   0.4999   0.4473
00   40   0.5675   0.7095   0.4745   0.5003   0.3458   0.3638   0.4479   0.6355   0.7573   0.4684   0.4470   0.4256
01   00   0.5347   0.5847   0.5225   0.5116   0.3899   0.3675   0.4403   0.5058   0.5399   0.5392   0.5119   0.4847
01   01   0.5347   0.5847   0.5225   0.5116   0.3899   0.3675   0.4403   0.5058   0.5399   0.5392   0.5119   0.4847
01   02   0.5097   0.5741   0.5267   0.5141   0.3699   0.3727   0.4373   0.5612   0.5545   0.5133   0.4793   0.4453
01   03   0.5097   0.5741   0.5267   0.5141   0.3699   0.3727   0.4373   0.5612   0.5545   0.5133   0.4793   0.4453
01   04   0.5567   0.5967   0.5201   0.5116   0.4327   0.4595   0.4603   0.6381   0.5820   0.5575   0.5371   0.5167
01   05   0.5567   0.5967   0.5201   0.5116   0.4327   0.4595   0.4603   0.6381   0.5820   0.5575   0.5371   0.5167
01   06   0.6471   0.6294   0.5752   0.5291   0.5949   0.6147   0.5380   0.5764   0.5804   0.7010   0.6829   0.6649
01   07   0.6471   0.6294   0.5752   0.5291   0.5949   0.6147   0.5380   0.5764   0.5804   0.7010   0.6829   0.6649
01   08   0.8010   0.7366   0.6615   0.6612   0.7281   0.7342   0.6769   0.6574   0.6877   0.8236   0.8445   0.8654
01   09   0.8010   0.7366   0.6615   0.6612   0.7281   0.7342   0.6769   0.6574   0.6877   0.8236   0.8445   0.8654
01   10   0.7935   0.7541   0.6621   0.7289   0.6239   0.6050   0.7175   0.6888   0.6969   0.7838   0.8083   0.8328
01   11   0.7935   0.7541   0.6621   0.7289   0.6239   0.6050   0.7175   0.6888   0.6969   0.7838   0.8083   0.8328
01   12   0.6240   0.6064   0.5908   0.6061   0.5424   0.5375   0.6074   0.5267   0.7184   0.7472   0.6944   0.6417
01   13   0.6240   0.6064   0.5908   0.6061   0.5424   0.5375   0.6074   0.5267   0.7184   0.7472   0.6944   0.6417
01   14   0.5666   0.6022   0.5476   0.5692   0.5052   0.4892   0.4897   0.5607   0.7152   0.6517   0.5913   0.5309
01   15   0.5666   0.6022   0.5476   0.5692   0.5052   0.4892   0.4897   0.5607   0.7152   0.6517   0.5913   0.5309
01   16   0.5772   0.6602   0.5626   0.6043   0.4224   0.4157   0.5068   0.7291   0.7794   0.5954   0.5448   0.4942
01   17   0.5772   0.6602   0.5626   0.6043   0.4224   0.4157   0.5068   0.7291   0.7794   0.5954   0.5448   0.4942
01   18   0.5922   0.6773   0.6411   0.6130   0.4486   0.4402   0.5327   0.7296   0.8215   0.5961   0.5516   0.5071
01   19   0.5922   0.6773   0.6411   0.6130   0.4486   0.4402   0.5327   0.7296   0.8215   0.5961   0.5516   0.5071
01   20   0.5691   0.6229   0.5890   0.6274   0.4313   0.4358   0.4815   0.5889   0.6726   0.5487   0.5320   0.5153
01   21   0.5691   0.6229   0.5890   0.6274   0.4313   0.4358   0.4815   0.5889   0.6726   0.5487   0.5320   0.5153
01   22   0.5541   0.6459   0.5710   0.5905   0.3954   0.4046   0.4532   0.5884   0.7325   0.5746   0.5184   0.4623
01   23   0.5541   0.6459   0.5710   0.5905   0.3954   0.4046   0.4532   0.5884   0.7325   0.5746   0.5184   0.4623
01   24   0.6116   0.7155   0.5770   0.6168   0.4210   0.3987   0.4473   0.6695   0.7735   0.5373   0.5226   0.5078
01   25   0.6116   0.7155   0.5770   0.6168   0.4210   0.3987   0.4473   0.6695   0.7735   0.5373   0.5226   0.5078
01   26   0.5987   0.6455   0.6231   0.5967   0.5210   0.4870   0.4673   0.5350   0.6575   0.5424   0.5472   0.5520
01   27   0.5987   0.6455   0.6231   0.5967   0.5210   0.4870   0.4673   0.5350   0.6575   0.5424   0.5472   0.5520
01   28   0.5588   0.6404   0.6189   0.6187   0.4603   0.4625   0.4879   0.5565   0.6699   0.5499   0.5136   0.4772
01   29   0.5588   0.6404   0.6189   0.6187   0.4603   0.4625   0.4879   0.5565   0.6699   0.5499   0.5136   0.4772
01   30   0.5153   0.6179   0.5566   0.6005   0.3754   0.3734   0.4408   0.5795   0.6187   0.5316   0.4721   0.4126
01   31   0.5153   0.6179   0.5566   0.6005   0.3754   0.3734   0.4408   0.5795   0.6187   0.5316   0.4721   0.4126
01   32   0.3881   0.4609   0.4542   0.5103   0.2926   0.3081   0.4220   0.4864   0.4633   0.3875   0.3515   0.3154
01   33   0.3881   0.4609   0.4542   0.5103   0.2926   0.3081   0.4220   0.4864   0.4633   0.3875   0.3515   0.3154
01   34   0.2788   0.3163   0.3775   0.4189   0.2650   0.2687   0.3108   0.3305   0.3123   0.3496   0.2954   0.2413
01   35   0.2788   0.3163   0.3775   0.4189   0.2650   0.2687   0.3108   0.3305   0.3123   0.3496   0.2954   0.2413
01   36   0.3860   0.3886   0.4218   0.4252   0.3520   0.3200   0.3014   0.3342   0.3457   0.4595   0.4215   0.3834
01   37   0.3860   0.3886   0.4218   0.4252   0.3520   0.3200   0.3014   0.3342   0.3457   0.4595   0.4215   0.3834
01   38   0.5956   0.6943   0.5848   0.5679   0.4313   0.4343   0.4738   0.5628   0.6046   0.5525   0.5247   0.4969
01   39   0.5956   0.6943   0.5848   0.5679   0.4313   0.4343   0.4738   0.5628   0.6046   0.5525   0.5247   0.4969
01   40   0.6715   0.8407   0.5878   0.6287   0.3796   0.4373   0.5739   0.7756   0.8182   0.5424   0.5224   0.5024
02   00   0.5347   0.5847   0.5225   0.5116   0.3899   0.3675   0.4403   0.5058   0.5399   0.5392   0.5119   0.4847
02   01   0.5347   0.5847   0.5225   0.5116   0.3899   0.3675   0.4403   0.5058   0.5399   0.5392   0.5119   0.4847
02   02   0.5097   0.5741   0.5267   0.5141   0.3699   0.3727   0.4373   0.5612   0.5545   0.5133   0.4793   0.4453
02   03   0.5097   0.5741   0.5267   0.5141   0.3699   0.3727   0.4373   0.5612   0.5545   0.5133   0.4793   0.4453
02   04   0.5567   0.5967   0.5201   0.5116   0.4327   0.4595   0.4603   0.6381   0.5820   0.5575   0.5371   0.5167
02   05   0.5567   0.5967   0.5201   0.5116   0.4327   0.4595   0.4603   0.6381   0.5820   0.5575   0.5371   0.5167
02   06   0.6471   0.6294   0.5752   0.5291   0.5949   0.6147   0.5380   0.5764   0.5804   0.7010   0.6829   0.6649
02   07   0.6471   0.6294   0.5752   0.5291   0.5949   0.6147   0.5380   0.5764   0.5804   0.7010   0.6829   0.6649
02   08   0.8010   0.7366   0.6615   0.6612   0.7281   0.7342   0.6769   0.6574   0.6877   0.8236   0.8445   0.8654
02   09   0.8010   0.7366   0.6615   0.6612   0.7281   0.7342   0.6769   0.6574   0.6877   0.8236   0.8445   0.8654
02   10   0.7935   0.7541   0.6621   0.7289   0.6239   0.6050   0.7175   0.6888   0.6969   0.7838   0.8083   0.8328
02   11   0.7935   0.7541   0.6621   0.7289   0.6239   0.6050   0.7175   0.6888   0.6969   0.7838   0.8083   0.8328
02   12   0.6240   0.6064   0.5908   0.6061   0.5424   0.5375   0.6074   0.5267   0.7184   0.7472   0.6944   0.6417
02   13   0.6240   0.6064   0.5908   0.6061   0.5424   0.5375   0.6074   0.5267   0.7184   0.7472   0.6944   0.6417
02   14   0.5666   0.6022   0.5476   0.5692   0.5052   0.4892   0.4897   0.5607   0.7152   0.6517   0.5913   0.5309
02   15   0.5666   0.6022   0.5476   0.5692   0.5052   0.4892   0.4897   0.5607   0.7152   0.6517   0.5913   0.5309
02   16   0.5772   0.6602   0.5626   0.6043   0.4224   0.4157   0.5068   0.7291   0.7794   0.5954   0.5448   0.4942
02   17   0.5772   0.6602   0.5626   0.6043   0.4224   0.4157   0.5068   0.7291   0.7794   0.5954   0.5448   0.4942
02   18   0.5922   0.6773   0.6411   0.6130   0.4486   0.4402   0.5327   0.7296   0.8215   0.5961   0.5516   0.5071
02   19   0.5922   0.6773   0.6411   0.6130   0.4486   0.4402   0.5327   0.7296   0.8215   0.5961   0.5516   0.5071
02   20   0.5691   0.6229   0.5890   0.6274   0.4313   0.4358   0.4815   0.5889   0.6726   0.5487   0.5320   0.5153
02   21   0.5691   0.6229   0.5890   0.6274   0.4313   0.4358   0.4815   0.5889   0.6726   0.5487   0.5320   0.5153
02   22   0.5541   0.6459   0.5710   0.5905   0.3954   0.4046   0.4532   0.5884   0.7325   0.5746   0.5184   0.4623
02   23   0.5541   0.6459   0.5710   0.5905   0.3954   0.4046   0.4532   0.5884   0.7325   0.5746   0.5184   0.4623
02   24   0.6116   0.7155   0.5770   0.6168   0.4210   0.3987   0.4473   0.6695   0.7735   0.5373   0.5226   0.5078
02   25   0.6116   0.7155   0.5770   0.6168   0.4210   0.3987   0.4473   0.6695   0.7735   0.5373   0.5226   0.5078
02   26   0.5987   0.6455   0.6231   0.5967   0.5210   0.4870   0.4673   0.5350   0.6575   0.5424   0.5472   0.5520
02   27   0.5987   0.6455   0.6231   0.5967   0.5210   0.4870   0.4673   0.5350   0.6575   0.5424   0.5472   0.5520
02   28   0.5588   0.6404   0.6189   0.6187   0.4603   0.4625   0.4879   0.5565   0.6699   0.5499   0.5136   0.4772
02   29   0.5588   0.6404   0.6189   0.6187   0.4603   0.4625   0.4879   0.5565   0.6699   0.5499   0.5136   0.4772
02   30   0.5153   0.6179   0.5566   0.6005   0.3754   0.3734   0.4408   0.5795   0.6187   0.5316   0.4721   0.4126
02   31   0.5153   0.6179   0.5566   0.6005   0.3754   0.3734   0.4408   0.5795   0.6187   0.5316   0.4721   0.4126
02   32   0.3881   0.4609   0.4542   0.5103   0.2926   0.3081   0.4220   0.4864   0.4633   0.3875   0.3515   0.3154
02   33   0.3881   0.4609   0.4542   0.5103   0.2926   0.3081   0.4220   0.4864   0.4633   0.3875   0.3515   0.3154
02   34   0.2788   0.3163   0.3775   0.4189   0.2650   0.2687   0.3108   0.3305   0.3123   0.3496   0.2954   0.2413
02   35   0.2788   0.3163   0.3775   0.4189   0.2650   0.2687   0.3108   0.3305   0.3123   0.3496   0.2954   0.2413
02   36   0.3860   0.3886   0.4218   0.4252   0.3520   0.3200   0.3014   0.3342   0.3457   0.4595   0.4215   0.3834
02   37   0.3860   0.3886   0.4218   0.4252   0.3520   0.3200   0.3014   0.3342   0.3457   0.4595   0.4215   0.3834
02   38   0.5956   0.6943   0.5848   0.5679   0.4313   0.4343   0.4738   0.5628   0.6046   0.5525   0.5247   0.4969
02   39   0.5956   0.6943   0.5848   0.5679   0.4313   0.4343   0.4738   0.5628   0.6046   0.5525   0.5247   0.4969
02   40   0.6715   0.8407   0.5878   0.6287   0.3796   0.4373   0.5739   0.7756   0.8182   0.5424   0.5224   0.5024
03   00   0.6065   0.6971   0.5770   0.5661   0.5369   0.4959   0.5839   0.6083   0.6990   0.5335   0.5247   0.5160
03   01   0.6065   0.6971   0.5770   0.5661   0.5369   0.4959   0.5839   0.6083   0.6990   0.5335   0.5247   0.5160
03   02   0.5691   0.6386   0.5201   0.4966   0.3775   0.3920   0.4656   0.5366   0.5572   0.5076   0.5036   0.4997
03   03   0.5691   0.6386   0.5201   0.4966   0.3775   0.3920   0.4656   0.5366   0.5572   0.5076   0.5036   0.4997
03   04   0.6087   0.6823   0.5962   0.5185   0.3747   0.4276   0.5174   0.6135   0.5750   0.5480   0.5415   0.5350
03   05   0.6087   0.6823   0.5962   0.5185   0.3747   0.4276   0.5174   0.6135   0.5750   0.5480   0.5415   0.5350
03   06   0.5532   0.5557   0.5213   0.5128   0.4431   0.4699   0.5038   0.5622   0.4585   0.5879   0.5693   0.5506
03   07   0.5532   0.5557   0.5213   0.5128   0.4431   0.4699   0.5038   0.5622   0.4585   0.5879   0.5693   0.5506
03   08   0.7153   0.6441   0.6195   0.6212   0.6832   0.6785   0.6009   0.6308   0.6149   0.7383   0.7624   0.7865
03   09   0.7153   0.6441   0.6195   0.6212   0.6832   0.6785   0.6009   0.6308   0.6149   0.7383   0.7624   0.7865
03   10   0.7640   0.7007   0.6273   0.6381   0.6142   0.5605   0.6286   0.6240   0.7201   0.7434   0.7853   0.8273
03   11   0.7640   0.7007   0.6273   0.6381   0.6142   0.5605   0.6286   0.6240   0.7201   0.7434   0.7853   0.8273
03   12   0.6943   0.6653   0.5524   0.5736   0.5970   0.5850   0.5409   0.5319   0.6828   0.7598   0.7416   0.7233
03   13   0.6943   0.6653   0.5524   0.5736   0.5970   0.5850   0.5409   0.5319   0.6828   0.7598   0.7416   0.7233
03   14   0.6670   0.6929   0.6387   0.6450   0.5749   0.5865   0.5868   0.6208   0.7006   0.6960   0.6685   0.6411
03   15   0.6670   0.6929   0.6387   0.6450   0.5749   0.5865   0.5868   0.6208   0.7006   0.6960   0.6685   0.6411
03   16   0.5920   0.6809   0.5596   0.5717   0.4217   0.4499   0.5427   0.7427   0.7675   0.6448   0.5739   0.5031
03   17   0.5920   0.6809   0.5596   0.5717   0.4217   0.4499   0.5427   0.7427   0.7675   0.6448   0.5739   0.5031
03   18   0.6159   0.7178   0.6034   0.6180   0.4134   0.4254   0.5203   0.8421   0.8296   0.6264   0.5702   0.5139
03   19   0.6159   0.7178   0.6034   0.6180   0.4134   0.4254   0.5203   0.8421   0.8296   0.6264   0.5702   0.5139
03   20   0.5997   0.6344   0.5794   0.6149   0.4099   0.4499   0.5115   0.7385   0.7255   0.5740   0.5694   0.5649
03   21   0.5997   0.6344   0.5794   0.6149   0.4099   0.4499   0.5115   0.7385   0.7255   0.5740   0.5694   0.5649
03   22   0.5966   0.6957   0.6052   0.5823   0.4017   0.4343   0.5032   0.6998   0.7319   0.5904   0.5440   0.4976
03   23   0.5966   0.6957   0.6052   0.5823   0.4017   0.4343   0.5032   0.6998   0.7319   0.5904   0.5440   0.4976
03   24   0.6007   0.6915   0.6010   0.5955   0.4010   0.3942   0.4679   0.6093   0.6408   0.5487   0.5293   0.5099
03   25   0.6007   0.6915   0.6010   0.5955   0.4010   0.3942   0.4679   0.6093   0.6408   0.5487   0.5293   0.5099
03   26   0.5611   0.5341   0.5488   0.5667   0.4472   0.4373   0.4438   0.4744   0.5243   0.5809   0.5845   0.5880
03   27   0.5611   0.5341   0.5488   0.5667   0.4472   0.4373   0.4438   0.4744   0.5243   0.5809   0.5845   0.5880
03   28   0.5104   0.5198   0.5644   0.5986   0.4410   0.4462   0.4756   0.4817   0.5237   0.5221   0.5116   0.5010
03   29   0.5104   0.5198   0.5644   0.5986   0.4410   0.4462   0.4756   0.4817   0.5237   0.5221   0.5116   0.5010
03   30   0.4430   0.4830   0.4961   0.5229   0.3589   0.3571   0.4132   0.4440   0.5254   0.4551   0.4291   0.4031
03   31   0.4430   0.4830   0.4961   0.5229   0.3589   0.3571   0.4132   0.4440   0.5254   0.4551   0.4291   0.4031
03   32   0.3290   0.3752   0.3397   0.3889   0.2636   0.2628   0.3308   0.3640   0.4239   0.3148   0.2988   0.2828
03   33   0.3290   0.3752   0.3397   0.3889   0.2636   0.2628   0.3308   0.3640   0.4239   0.3148   0.2988   0.2828
03   34   0.2709   0.2808   0.2942   0.3175   0.2146   0.2197   0.2549   0.2395   0.3274   0.2750   0.2680   0.2610
03   35   0.2709   0.2808   0.2942   0.3175   0.2146   0.2197   0.2549   0.2395   0.3274   0.2750   0.2680   0.2610
03   36   0.2802   0.2721   0.2840   0.2918   0.2229   0.2205   0.2337   0.2113   0.2724   0.2788   0.2835   0.2882
03   37   0.2802   0.2721   0.2840   0.2918   0.2229   0.2205   0.2337   0.2113   0.2724   0.2788   0.2835   0.2882
03   38   0.4120   0.4079   0.3984   0.3932   0.2954   0.3081   0.3037   0.3033   0.3474   0.4235   0.4198   0.4160
03   39   0.4120   0.4079   0.3984   0.3932   0.2954   0.3081   0.3037   0.3033   0.3474   0.4235   0.4198   0.4160
03   40   0.5299   0.6234   0.5422   0.5441   0.3678   0.4120   0.4479   0.5513   0.5696   0.5044   0.4704   0.4364
04   00   0.6065   0.6971   0.5770   0.5661   0.5369   0.4959   0.5839   0.6083   0.6990   0.5335   0.5247   0.5160
04   01   0.6065   0.6971   0.5770   0.5661   0.5369   0.4959   0.5839   0.6083   0.6990   0.5335   0.5247   0.5160
04   02   0.5691   0.6386   0.5201   0.4966   0.3775   0.3920   0.4656   0.5366   0.5572   0.5076   0.5036   0.4997
04   03   0.5691   0.6386   0.5201   0.4966   0.3775   0.3920   0.4656   0.5366   0.5572   0.5076   0.5036   0.4997
04   04   0.6087   0.6823   0.5962   0.5185   0.3747   0.4276   0.5174   0.6135   0.5750   0.5480   0.5415   0.5350
04   05   0.6087   0.6823   0.5962   0.5185   0.3747   0.4276   0.5174   0.6135   0.5750   0.5480   0.5415   0.5350
04   06   0.5532   0.5557   0.5213   0.5128   0.4431   0.4699   0.5038   0.5622   0.4585   0.5879   0.5693   0.5506
04   07   0.5532   0.5557   0.5213   0.5128   0.4431   0.4699   0.5038   0.5622   0.4585   0.5879   0.5693   0.5506
04   08   0.7153   0.6441   0.6195   0.6212   0.6832   0.6785   0.6009   0.6308   0.6149   0.7383   0.7624   0.7865
04   09   0.7153   0.6441   0.6195   0.6212   0.6832   0.6785   0.6009   0.6308   0.6149   0.7383   0.7624   0.7865
04   10   0.7640   0.7007   0.6273   0.6381   0.6142   0.5605   0.6286   0.6240   0.7201   0.7434   0.7853   0.8273
04   11   0.7640   0.7007   0.6273   0.6381   0.6142   0.5605   0.6286   0.6240   0.7201   0.7434   0.7853   0.8273
04   12   0.6943   0.6653   0.5524   0.5736   0.5970   0.5850   0.5409   0.5319   0.6828   0.7598   0.7416   0.7233
04   13   0.6943   0.6653   0.5524   0.5736   0.5970   0.5850   0.5409   0.5319   0.6828   0.7598   0.7416   0.7233
04   14   0.6670   0.6929   0.6387   0.6450   0.5749   0.5865   0.5868   0.6208   0.7006   0.6960   0.6685   0.6411
04   15   0.6670   0.6929   0.6387   0.6450   0.5749   0.5865   0.5868   0.6208   0.7006   0.6960   0.6685   0.6411
04   16   0.5920   0.6809   0.5596   0.5717   0.4217   0.4499   0.5427   0.7427   0.7675   0.6448   0.5739   0.5031
04   17   0.5920   0.6809   0.5596   0.5717   0.4217   0.4499   0.5427   0.7427   0.7675   0.6448   0.5739   0.5031
04   18   0.6159   0.7178   0.6034   0.6180   0.4134   0.4254   0.5203   0.8421   0.8296   0.6264   0.5702   0.5139
04   19   0.6159   0.7178   0.6034   0.6180   0.4134   0.4254   0.5203   0.8421   0.8296   0.6264   0.5702   0.5139
04   20   0.5997   0.6344   0.5794   0.6149   0.4099   0.4499   0.5115   0.7385   0.7255   0.5740   0.5694   0.5649
04   21   0.5997   0.6344   0.5794   0.6149   0.4099   0.4499   0.5115   0.7385   0.7255   0.5740   0.5694   0.5649
04   22   0.5966   0.6957   0.6052   0.5823   0.4017   0.4343   0.5032   0.6998   0.7319   0.5904   0.5440   0.4976
04   23   0.5966   0.6957   0.6052   0.5823   0.4017   0.4343   0.5032   0.6998   0.7319   0.5904   0.5440   0.4976
04   24   0.6007   0.6915   0.6010   0.5955   0.4010   0.3942   0.4679   0.6093   0.6408   0.5487   0.5293   0.5099
04   25   0.6007   0.6915   0.6010   0.5955   0.4010   0.3942   0.4679   0.6093   0.6408   0.5487   0.5293   0.5099
04   26   0.5611   0.5341   0.5488   0.5667   0.4472   0.4373   0.4438   0.4744   0.5243   0.5809   0.5845   0.5880
04   27   0.5611   0.5341   0.5488   0.5667   0.4472   0.4373   0.4438   0.4744   0.5243   0.5809   0.5845   0.5880
04   28   0.5104   0.5198   0.5644   0.5986   0.4410   0.4462   0.4756   0.4817   0.5237   0.5221   0.5116   0.5010
04   29   0.5104   0.5198   0.5644   0.5986   0.4410   0.4462   0.4756   0.4817   0.5237   0.5221   0.5116   0.5010
04   30   0.4430   0.4830   0.4961   0.5229   0.3589   0.3571   0.4132   0.4440   0.5254   0.4551   0.4291   0.4031
04   31   0.4430   0.4830   0.4961   0.5229   0.3589   0.3571   0.4132   0.4440   0.5254   0.4551   0.4291   0.4031
04   32   0.3290   0.3752   0.3397   0.3889   0.2636   0.2628   0.3308   0.3640   0.4239   0.3148   0.2988   0.2828
04   33   0.3290   0.3752   0.3397   0.3889   0.2636   0.2628   0.3308   0.3640   0.4239   0.3148   0.2988   0.2828
04   34   0.2709   0.2808   0.2942   0.3175   0.2146   0.2197   0.2549   0.2395   0.3274   0.2750   0.2680   0.2610
04   35   0.2709   0.2808   0.2942   0.3175   0.2146   0.2197   0.2549   0.2395   0.3274   0.2750   0.2680   0.2610
04   36   0.2802   0.2721   0.2840   0.2918   0.2229   0.2205   0.2337   0.2113   0.2724   0.2788   0.2835   0.2882
04   37   0.2802   0.2721   0.2840   0.2918   0.2229   0.2205   0.2337   0.2113   0.2724   0.2788   0.2835   0.2882
04   38   0.4120   0.4079   0.3984   0.3932   0.2954   0.3081   0.3037   0.3033   0.3474   0.4235   0.4198   0.4160
04   39   0.4120   0.4079   0.3984   0.3932   0.2954   0.3081   0.3037   0.3033   0.3474   0.4235   0.4198   0.4160
04   40   0.5299   0.6234   0.5422   0.5441   0.3678   0.4120   0.4479   0.5513   0.5696   0.5044   0.4704   0.4364
05   00   0.8213   0.9199   0.7340   0.7946   0.7591   0.7305   0.8517   0.7971   0.8085   0.7282   0.7254   0.7226
05   01   0.8213   0.9199   0.7340   0.7946   0.7591   0.7305   0.8517   0.7971   0.8085   0.7282   0.7254   0.7226
05   02   0.6301   0.7279   0.5788   0.6155   0.5894   0.5583   0.6598   0.6867   0.7082   0.5721   0.5522   0.5323
05   03   0.6301   0.7279   0.5788   0.6155   0.5894   0.5583   0.6598   0.6867   0.7082   0.5721   0.5522   0.5323
05   04   0.5798   0.6892   0.5249   0.4991   0.4058   0.3860   0.5050   0.6553   0.6613   0.4874   0.4789   0.4704
05   05   0.5798   0.6892   0.5249   0.4991   0.4058   0.3860   0.5050   0.6553   0.6613   0.4874   0.4789   0.4704
05   06   0.5451   0.6280   0.4602   0.4571   0.3706   0.3586   0.4091   0.6579   0.6451   0.4804   0.4713   0.4623
05   07   0.5451   0.6280   0.4602   0.4571   0.3706   0.3586   0.4091   0.6579   0.6451   0.4804   0.4713   0.4623
05   08   0.7189   0.6989   0.6207   0.5805   0.5017   0.5130   0.5221   0.7265   0.7276   0.7023   0.7206   0.7390
05   09   0.7189   0.6989   0.6207   0.5805   0.5017   0.5130   0.5221   0.7265   0.7276   0.7023   0.7206   0.7390
